id,uid,apex_time,apex_time_str,apex_distance,dataset,source_file,label,label_name,saved_timestamp,username,x_min_m,x_max_m,t_start_s,t_end_s
434,27dc0916-5640-4f76-827b-1c6dddb23920,1635892720.185,2021-11-02 22:38:40.185,15488.0,ooi_optasense_north_c2_full,20211102_223831.h5,2,Bp_A,2025-12-27 14:15:41.345,ers334,832.0,45664.0,0.1599999999999966,11.814999999999998
435,27dc0916-5640-4f76-827b-1c6dddb23920,1635892724.0149999,2021-11-02 22:38:44.015,16584.0,ooi_optasense_north_c2_full,20211102_223831.h5,1,Bp_B,2025-12-27 14:18:47.930,ers334,824.0,45160.0,-0.19500000000000028,12.149999999999999
436,27dc0916-5640-4f76-827b-1c6dddb23920,1635892725.04,2021-11-02 22:38:45.040,13568.0,ooi_optasense_north_c2_full,20211102_223831.h5,1,Bp_B,2025-12-27 14:20:50.062,ers334,13592.0,38680.0,0.09500000000000597,11.825000000000003
437,27dc0916-5640-4f76-827b-1c6dddb23920,1635892730.6599998,2021-11-02 22:38:50.660,9496.0,ooi_optasense_north_c2_full,20211102_223831.h5,1,Bp_B,2025-12-27 14:24:03.598,ers334,584.0,40944.0,-0.4200000000000017,15.184999999999995
438,27dc0916-5640-4f76-827b-1c6dddb23920,1635892740.485,2021-11-02 22:39:00.485,17776.0,ooi_optasense_north_c2_full,20211102_223831.h5,1,Bp_B,2025-12-27 14:26:32.128,ers334,504.0,46064.0,0.11499999999999844,12.764999999999997
439,27dc0916-5640-4f76-827b-1c6dddb23920,1635892744.49,2021-11-02 22:39:04.490,20048.0,ooi_optasense_north_c2_full,20211102_223901.h5,1,Bp_B,2025-12-27 14:29:48.805,ers334,784.0,45864.0,0.10999999999999943,12.79
440,27dc0916-5640-4f76-827b-1c6dddb23920,1635892750.2549999,2021-11-02 22:39:10.255,20016.0,ooi_optasense_north_c2_full,20211102_223901.h5,2,Bp_A,2025-12-27 14:30:59.410,ers334,20016.0,37672.0,0.0,9.125
441,27dc0916-5640-4f76-827b-1c6dddb23920,1635892751.705,2021-11-02 22:39:11.705,14408.0,ooi_optasense_north_c2_full,20211102_223901.h5,1,Bp_B,2025-12-27 14:32:17.954,ers334,14384.0,41088.0,0.08499999999999375,15.354999999999997
442,27dc0916-5640-4f76-827b-1c6dddb23920,1635892761.1399999,2021-11-02 22:39:21.140,15608.0,ooi_optasense_north_c2_full,20211102_223901.h5,1,Bp_B,2025-12-28 14:02:21.367,ers334,736.0,45816.0,-0.14499999999999957,12.235000000000003
443,27dc0916-5640-4f76-827b-1c6dddb23920,1635892765.94,2021-11-02 22:39:25.940,16864.0,ooi_optasense_north_c2_full,20211102_223901.h5,1,Bp_B,2025-12-28 14:05:39.760,ers334,568.0,45072.0,0.28500000000000014,12.434999999999999
444,27dc0916-5640-4f76-827b-1c6dddb23920,1635892769.11,2021-11-02 22:39:29.110,14032.0,ooi_optasense_north_c2_full,20211102_223901.h5,1,Bp_B,2025-12-28 14:07:45.015,ers334,13968.0,38808.0,0.004999999999999005,11.620000000000001
445,27dc0916-5640-4f76-827b-1c6dddb23920,1635892775.44,2021-11-02 22:39:35.440,13272.0,ooi_optasense_north_c2_full,20211102_223931.h5,2,Bp_A,2025-12-28 14:09:43.144,ers334,13248.0,39504.0,-0.005000000000002558,14.964999999999996
446,27dc0916-5640-4f76-827b-1c6dddb23920,1661158807.0,2022-08-22 09:00:07.000,15816.0,svalbard_full,20220822_090007.h5,1,Bp_B,2025-12-28 14:13:01.519,ers334,1880.0,24984.0,0.05,6.525
447,27dc0916-5640-4f76-827b-1c6dddb23920,1661158821.205,2022-08-22 09:00:21.205,15840.0,svalbard_full,20220822_090007.h5,1,Bp_B,2025-12-28 14:15:37.274,ers334,2304.0,24864.0,0.14000000000000057,8.915000000000001
448,27dc0916-5640-4f76-827b-1c6dddb23920,1661158832.915,2022-08-22 09:00:32.915,15704.0,svalbard_full,20220822_090007.h5,1,Bp_B,2025-12-28 14:20:15.376,ers334,2336.0,25736.0,0.08999999999999986,8.96
449,27dc0916-5640-4f76-827b-1c6dddb23920,1661158832.825,2022-08-22 09:00:32.825,16240.0,svalbard_full,20220822_090007.h5,1,Bp_B,2025-12-28 14:22:45.588,ers334,2128.0,25416.0,0.19000000000000128,9.150000000000002
450,27dc0916-5640-4f76-827b-1c6dddb23920,1661158844.905,2022-08-22 09:00:44.905,15648.0,svalbard_full,20220822_090037.h5,1,Bp_B,2025-12-28 14:25:20.077,ers334,240.0,25736.0,0.11999999999999744,11.07
451,27dc0916-5640-4f76-827b-1c6dddb23920,1661158855.9,2022-08-22 09:00:55.900,16080.0,svalbard_full,20220822_090037.h5,1,Bp_B,2025-12-28 14:28:39.706,ers334,1408.0,25776.0,0.16000000000000014,9.89
452,27dc0916-5640-4f76-827b-1c6dddb23920,1661158866.355,2022-08-22 09:01:06.355,15856.0,svalbard_full,20220822_090037.h5,1,Bp_B,2025-12-28 14:30:33.805,ers334,456.0,25056.0,-0.03500000000000014,10.559999999999999
453,27dc0916-5640-4f76-827b-1c6dddb23920,1661158873.205,2022-08-22 09:01:13.205,15840.0,svalbard_full,20220822_090107.h5,1,Bp_B,2025-12-28 14:33:29.562,ers334,592.0,24832.0,0.035000000000003695,10.920000000000002
454,27dc0916-5640-4f76-827b-1c6dddb23920,1661158878.58,2022-08-22 09:01:18.580,16104.0,svalbard_full,20220822_090107.h5,1,Bp_B,2025-12-28 14:35:15.506,ers334,504.0,24824.0,0.045000000000001705,10.985
455,27dc0916-5640-4f76-827b-1c6dddb23920,1661158894.3,2022-08-22 09:01:34.300,15456.0,svalbard_full,20220822_090107.h5,1,Bp_B,2025-12-28 19:02:07.160,ers334,1488.0,25040.0,0.06499999999999773,9.52
456,27dc0916-5640-4f76-827b-1c6dddb23920,1661158894.47,2022-08-22 09:01:34.470,16000.0,svalbard_full,20220822_090107.h5,1,Bp_B,2025-12-28 20:29:21.097,ers334,1888.0,23992.0,0.09500000000000242,9.14
457,27dc0916-5640-4f76-827b-1c6dddb23920,1661158904.64,2022-08-22 09:01:44.640,15664.0,svalbard_full,20220822_090137.h5,1,Bp_B,2025-12-28 20:32:27.748,ers334,432.0,25656.0,-0.015000000000000568,10.665
458,27dc0916-5640-4f76-827b-1c6dddb23920,1661158918.895,2022-08-22 09:01:58.895,15416.0,svalbard_full,20220822_090137.h5,2,Bp_A,2025-12-28 20:35:52.786,ers334,3688.0,26088.0,-0.03999999999999915,7.515000000000001
459,27dc0916-5640-4f76-827b-1c6dddb23920,1661158923.515,2022-08-22 09:02:03.515,15984.0,svalbard_full,20220822_090137.h5,1,Bp_B,2025-12-28 20:41:13.727,ers334,2184.0,25120.0,0.05000000000000071,9.085
460,27dc0916-5640-4f76-827b-1c6dddb23920,1661158935.285,2022-08-22 09:02:15.285,15840.0,svalbard_full,20220822_090207.h5,1,Bp_B,2025-12-28 20:44:13.137,ers334,1832.0,24584.0,0.05000000000000426,9.510000000000005
461,27dc0916-5640-4f76-827b-1c6dddb23920,1661158945.01,2022-08-22 09:02:25.010,15784.0,svalbard_full,20220822_090207.h5,1,Bp_B,2025-12-28 20:48:47.968,ers334,288.0,24856.0,0.12000000000000455,10.774999999999999
462,27dc0916-5640-4f76-827b-1c6dddb23920,1661158962.95,2022-08-22 09:02:42.950,15976.0,svalbard_full,20220822_090237.h5,1,Bp_B,2025-12-28 20:52:19.288,ers334,1496.0,24992.0,0.12999999999999545,9.665
463,27dc0916-5640-4f76-827b-1c6dddb23920,1661158975.075,2022-08-22 09:02:55.075,16008.0,svalbard_full,20220822_090237.h5,1,Bp_B,2025-12-28 20:55:32.279,ers334,1984.0,25256.0,0.03999999999999915,9.254999999999999
464,27dc0916-5640-4f76-827b-1c6dddb23920,1661158980.61,2022-08-22 09:03:00.610,16192.0,svalbard_full,20220822_090237.h5,1,Bp_B,2025-12-28 21:01:24.770,ers334,2296.0,25184.0,0.004999999999999005,8.910000000000004
465,27dc0916-5640-4f76-827b-1c6dddb23920,1661158986.035,2022-08-22 09:03:06.035,15840.0,svalbard_full,20220822_090237.h5,1,Bp_B,2025-12-28 21:04:28.459,ers334,776.0,24880.0,0.030000000000001137,10.235000000000003
466,27dc0916-5640-4f76-827b-1c6dddb23920,1661158996.685,2022-08-22 09:03:16.685,16040.0,svalbard_full,20220822_090307.h5,1,Bp_B,2025-12-28 21:06:29.655,ers334,528.0,24648.0,-0.054999999999999716,9.875
467,27dc0916-5640-4f76-827b-1c6dddb23920,1661159006.63,2022-08-22 09:03:26.630,16032.0,svalbard_full,20220822_090307.h5,1,Bp_B,2025-12-28 21:09:06.351,ers334,2232.0,24408.0,0.08999999999999986,9.05
468,27dc0916-5640-4f76-827b-1c6dddb23920,1661159012.52,2022-08-22 09:03:32.520,16064.0,svalbard_full,20220822_090307.h5,1,Bp_B,2025-12-28 21:22:50.644,ers334,304.0,23264.0,0.010000000000001563,10.809999999999999
469,27dc0916-5640-4f76-827b-1c6dddb23920,1661159017.535,2022-08-22 09:03:37.535,15856.0,svalbard_full,20220822_090337.h5,1,Bp_B,2025-12-28 21:25:07.607,ers334,2080.0,24360.0,0.21499999999999986,9.374999999999996
470,27dc0916-5640-4f76-827b-1c6dddb23920,1661159027.985,2022-08-22 09:03:47.985,15552.0,svalbard_full,20220822_090337.h5,2,Bp_A,2025-12-28 21:28:12.531,ers334,7736.0,24208.0,-0.02499999999999858,4.880000000000003
471,27dc0916-5640-4f76-827b-1c6dddb23920,1661159031.94,2022-08-22 09:03:51.940,15904.0,svalbard_full,20220822_090337.h5,1,Bp_B,2025-12-28 21:30:03.757,ers334,528.0,25584.0,0.015000000000000568,10.285000000000004
472,27dc0916-5640-4f76-827b-1c6dddb23920,1661159037.96,2022-08-22 09:03:57.960,15688.0,svalbard_full,20220822_090337.h5,1,Bp_B,2025-12-28 23:29:45.920,ers334,2000.0,24144.0,0.0,8.934999999999999
473,27dc0916-5640-4f76-827b-1c6dddb23920,1661159048.17,2022-08-22 09:04:08.170,15928.0,svalbard_full,20220822_090407.h5,1,Bp_B,2025-12-28 23:31:40.283,ers334,1816.0,25200.0,0.1599999999999966,9.335
474,27dc0916-5640-4f76-827b-1c6dddb23920,1661159059.57,2022-08-22 09:04:19.570,16008.0,svalbard_full,20220822_090407.h5,2,Bp_A,2025-12-28 23:33:52.171,ers334,1520.0,24728.0,0.14000000000000057,9.450000000000003
475,27dc0916-5640-4f76-827b-1c6dddb23920,1661159065.51,2022-08-22 09:04:25.510,16024.0,svalbard_full,20220822_090407.h5,1,Bp_B,2025-12-28 23:37:34.084,ers334,1968.0,25000.0,0.00999999999999801,9.45
476,27dc0916-5640-4f76-827b-1c6dddb23920,1661159070.675,2022-08-22 09:04:30.675,15920.0,svalbard_full,20220822_090407.h5,2,Bp_A,2025-12-28 23:40:00.155,ers334,2424.0,24128.0,0.16000000000000014,9.120000000000001
477,27dc0916-5640-4f76-827b-1c6dddb23920,1661159084.525,2022-08-22 09:04:44.525,16104.0,svalbard_full,20220822_090437.h5,2,Bp_A,2025-12-28 23:42:27.265,ers334,2376.0,23024.0,0.11500000000000199,8.655000000000001
478,27dc0916-5640-4f76-827b-1c6dddb23920,1661159089.785,2022-08-22 09:04:49.785,15776.0,svalbard_full,20220822_090437.h5,1,Bp_B,2025-12-28 23:44:39.622,ers334,1488.0,24760.0,-0.014999999999993463,9.415000000000006
479,27dc0916-5640-4f76-827b-1c6dddb23920,1661159094.56,2022-08-22 09:04:54.560,16056.0,svalbard_full,20220822_090437.h5,1,Bp_B,2025-12-28 23:47:32.918,ers334,2920.0,24728.0,0.18999999999999773,8.555
480,27dc0916-5640-4f76-827b-1c6dddb23920,1661159105.68,2022-08-22 09:05:05.680,15920.0,svalbard_full,20220822_090437.h5,1,Bp_B,2025-12-28 23:50:58.072,ers334,2024.0,24760.0,-0.05999999999999872,8.939999999999998
481,27dc0916-5640-4f76-827b-1c6dddb23920,1661159110.405,2022-08-22 09:05:10.405,16048.0,svalbard_full,20220822_090507.h5,1,Bp_B,2025-12-28 23:53:00.992,ers334,1488.0,24784.0,0.18500000000000227,9.699999999999996
482,27dc0916-5640-4f76-827b-1c6dddb23920,1661159115.51,2022-08-22 09:05:15.510,15952.0,svalbard_full,20220822_090507.h5,1,Bp_B,2025-12-28 23:54:53.485,ers334,152.0,24656.0,0.0800000000000054,10.410000000000004
483,27dc0916-5640-4f76-827b-1c6dddb23920,1661159120.56,2022-08-22 09:05:20.560,15576.0,svalbard_full,20220822_090507.h5,2,Bp_A,2025-12-28 23:57:26.233,ers334,1928.0,24648.0,0.11499999999999488,9.369999999999997
484,27dc0916-5640-4f76-827b-1c6dddb23920,1661159126.53,2022-08-22 09:05:26.530,15928.0,svalbard_full,20220822_090507.h5,1,Bp_B,2025-12-29 00:00:02.978,ers334,1800.0,24512.0,0.10499999999999687,8.969999999999999
485,27dc0916-5640-4f76-827b-1c6dddb23920,1661159138.775,2022-08-22 09:05:38.775,15736.0,svalbard_full,20220822_090537.h5,2,Bp_A,2025-12-29 00:03:36.889,ers334,2160.0,25280.0,-0.004999999999999005,8.93
486,27dc0916-5640-4f76-827b-1c6dddb23920,1661159150.445,2022-08-22 09:05:50.445,15672.0,svalbard_full,20220822_090537.h5,2,Bp_A,2025-12-29 00:06:48.149,ers334,1848.0,25160.0,-0.06499999999999773,8.969999999999999
487,27dc0916-5640-4f76-827b-1c6dddb23920,1661159161.455,2022-08-22 09:06:01.455,16312.0,svalbard_full,20220822_090537.h5,1,Bp_B,2025-12-29 00:10:10.514,ers334,2608.0,24400.0,-0.04999999999999716,8.380000000000003
488,27dc0916-5640-4f76-827b-1c6dddb23920,1661159165.78,2022-08-22 09:06:05.780,15856.0,svalbard_full,20220822_090537.h5,2,Bp_A,2025-12-29 00:11:58.627,ers334,2024.0,24760.0,0.019999999999999574,8.985
489,27dc0916-5640-4f76-827b-1c6dddb23920,1661159177.435,2022-08-22 09:06:17.435,15840.0,svalbard_full,20220822_090607.h5,1,Bp_B,2025-12-29 00:14:37.537,ers334,2128.0,25064.0,0.0449999999999946,8.699999999999996
490,27dc0916-5640-4f76-827b-1c6dddb23920,1661159296.605,2022-08-22 09:08:16.605,15520.0,svalbard_full,20220822_090807.h5,1,Bp_B,2025-12-29 14:19:52.658,ers334,1840.0,25056.0,0.05999999999999872,9.05
491,27dc0916-5640-4f76-827b-1c6dddb23920,1661159306.07,2022-08-22 09:08:26.070,16264.0,svalbard_full,20220822_090807.h5,1,Bp_B,2025-12-29 14:21:58.160,ers334,2064.0,24552.0,-0.05000000000000071,8.625
492,27dc0916-5640-4f76-827b-1c6dddb23920,1661159313.75,2022-08-22 09:08:33.750,16264.0,svalbard_full,20220822_090807.h5,2,Bp_A,2025-12-29 14:24:29.275,ers334,1808.0,24640.0,0.010000000000001563,9.134999999999998
493,27dc0916-5640-4f76-827b-1c6dddb23920,1661159317.84,2022-08-22 09:08:37.840,16136.0,svalbard_full,20220822_090837.h5,1,Bp_B,2025-12-29 14:28:34.617,ers334,1232.0,25152.0,0.030000000000001137,9.98
494,27dc0916-5640-4f76-827b-1c6dddb23920,1661159322.815,2022-08-22 09:08:42.815,16144.0,svalbard_full,20220822_090837.h5,2,Bp_A,2025-12-29 14:30:33.729,ers334,1456.0,24552.0,0.025000000000005684,9.315000000000005
495,27dc0916-5640-4f76-827b-1c6dddb23920,1661159322.84,2022-08-22 09:08:42.840,15928.0,svalbard_full,20220822_090837.h5,2,Bp_A,2025-12-29 14:32:27.327,ers334,1152.0,24704.0,-0.0800000000000054,9.474999999999994
496,27dc0916-5640-4f76-827b-1c6dddb23920,1661159333.14,2022-08-22 09:08:53.140,16296.0,svalbard_full,20220822_090837.h5,1,Bp_B,2025-12-29 14:34:32.230,ers334,528.0,24872.0,0.14999999999999858,9.850000000000001
497,27dc0916-5640-4f76-827b-1c6dddb23920,1661159337.845,2022-08-22 09:08:57.845,16000.0,svalbard_full,20220822_090837.h5,1,Bp_B,2025-12-31 22:56:48.958,ers334,352.0,23424.0,0.03500000000000014,10.615000000000002
498,27dc0916-5640-4f76-827b-1c6dddb23920,1661159343.215,2022-08-22 09:09:03.215,16128.0,svalbard_full,20220822_090837.h5,2,Bp_A,2025-12-31 22:58:17.764,ers334,448.0,24552.0,0.05999999999999872,10.254999999999999
499,27dc0916-5640-4f76-827b-1c6dddb23920,1661159354.415,2022-08-22 09:09:14.415,16584.0,svalbard_full,20220822_090907.h5,1,Bp_B,2025-12-31 23:00:39.911,ers334,1864.0,25280.0,0.005000000000002558,9.0
500,27dc0916-5640-4f76-827b-1c6dddb23920,1661159365.14,2022-08-22 09:09:25.140,16264.0,svalbard_full,20220822_090907.h5,1,Bp_B,2025-12-31 23:03:31.178,ers334,600.0,25088.0,0.015000000000000568,10.024999999999999
501,27dc0916-5640-4f76-827b-1c6dddb23920,1661159377.985,2022-08-22 09:09:37.985,16568.0,svalbard_full,20220822_090937.h5,2,Bp_A,2025-12-31 23:05:25.296,ers334,112.0,24928.0,0.015000000000000568,10.244999999999997
502,27dc0916-5640-4f76-827b-1c6dddb23920,1661159383.06,2022-08-22 09:09:43.060,16168.0,svalbard_full,20220822_090937.h5,1,Bp_B,2025-12-31 23:06:41.022,ers334,528.0,24904.0,-0.005000000000002558,10.144999999999996
503,27dc0916-5640-4f76-827b-1c6dddb23920,1661159389.315,2022-08-22 09:09:49.315,16264.0,svalbard_full,20220822_090937.h5,2,Bp_A,2025-12-31 23:08:43.712,ers334,880.0,24776.0,-0.015000000000000568,9.875
504,27dc0916-5640-4f76-827b-1c6dddb23920,1661159398.59,2022-08-22 09:09:58.590,16264.0,svalbard_full,20220822_090937.h5,2,Bp_A,2025-12-31 23:10:52.939,ers334,1288.0,24840.0,-0.05000000000000071,9.184999999999999
505,27dc0916-5640-4f76-827b-1c6dddb23920,1661159404.085,2022-08-22 09:10:04.085,16368.0,svalbard_full,20220822_090937.h5,1,Bp_B,2025-12-31 23:14:06.227,ers334,704.0,24608.0,0.0,9.96
506,27dc0916-5640-4f76-827b-1c6dddb23920,1661159409.13,2022-08-22 09:10:09.130,16584.0,svalbard_full,20220822_091007.h5,2,Bp_A,2025-12-31 23:15:40.428,ers334,696.0,23312.0,-0.010000000000005116,10.244999999999997
507,27dc0916-5640-4f76-827b-1c6dddb23920,1661159419.225,2022-08-22 09:10:19.225,16592.0,svalbard_full,20220822_091007.h5,2,Bp_A,2025-12-31 23:17:35.539,ers334,1920.0,24848.0,-0.07500000000000284,8.784999999999997
508,27dc0916-5640-4f76-827b-1c6dddb23920,1661159431.865,2022-08-22 09:10:31.865,16256.0,svalbard_full,20220822_091007.h5,2,Bp_A,2025-12-31 23:19:49.278,ers334,832.0,24448.0,0.20000000000000284,9.860000000000003
509,27dc0916-5640-4f76-827b-1c6dddb23920,1661159442.785,2022-08-22 09:10:42.785,16584.0,svalbard_full,20220822_091037.h5,1,Bp_B,2025-12-31 23:21:26.338,ers334,1880.0,25032.0,-0.01999999999999602,8.715000000000003
510,27dc0916-5640-4f76-827b-1c6dddb23920,1661159447.73,2022-08-22 09:10:47.730,16312.0,svalbard_full,20220822_091037.h5,1,Bp_B,2025-12-31 23:22:53.507,ers334,1216.0,24904.0,-0.02499999999999858,9.5
511,27dc0916-5640-4f76-827b-1c6dddb23920,1661159452.68,2022-08-22 09:10:52.680,16712.0,svalbard_full,20220822_091037.h5,1,Bp_B,2025-12-31 23:24:23.558,ers334,2432.0,25320.0,0.08500000000000085,8.530000000000001
512,27dc0916-5640-4f76-827b-1c6dddb23920,1661159462.675,2022-08-22 09:11:02.675,16584.0,svalbard_full,20220822_091037.h5,2,Bp_A,2026-01-01 03:35:44.614,ers334,672.0,23776.0,0.09499999999999886,9.900000000000002
513,27dc0916-5640-4f76-827b-1c6dddb23920,1661159466.885,2022-08-22 09:11:06.885,16232.0,svalbard_full,20220822_091037.h5,1,Bp_B,2026-01-01 03:39:05.378,ers334,264.0,24576.0,-0.10500000000000043,10.239999999999998
514,27dc0916-5640-4f76-827b-1c6dddb23920,1661159472.51,2022-08-22 09:11:12.510,16376.0,svalbard_full,20220822_091107.h5,2,Bp_A,2026-01-01 03:41:15.806,ers334,112.0,24896.0,-0.02499999999999858,10.530000000000001
515,27dc0916-5640-4f76-827b-1c6dddb23920,1661159482.23,2022-08-22 09:11:22.230,16744.0,svalbard_full,20220822_091107.h5,1,Bp_B,2026-01-01 03:42:51.398,ers334,888.0,23560.0,-0.10499999999999687,9.560000000000002
516,27dc0916-5640-4f76-827b-1c6dddb23920,1661159487.64,2022-08-22 09:11:27.640,16552.0,svalbard_full,20220822_091107.h5,2,Bp_A,2026-01-01 03:52:27.733,ers334,504.0,24688.0,-0.019999999999999574,9.785
517,27dc0916-5640-4f76-827b-1c6dddb23920,1661159503.17,2022-08-22 09:11:43.170,16344.0,svalbard_full,20220822_091137.h5,2,Bp_A,2026-01-01 03:56:57.835,ers334,1152.0,24696.0,0.11999999999999744,9.634999999999998
518,27dc0916-5640-4f76-827b-1c6dddb23920,1661159510.215,2022-08-22 09:11:50.215,16128.0,svalbard_full,20220822_091137.h5,2,Bp_A,2026-01-01 03:58:55.952,ers334,1936.0,24704.0,0.0049999999999954525,8.839999999999996
519,27dc0916-5640-4f76-827b-1c6dddb23920,1661159520.5,2022-08-22 09:12:00.500,16744.0,svalbard_full,20220822_091137.h5,2,Bp_A,2026-01-01 04:06:46.567,ers334,448.0,23392.0,-0.019999999999999574,9.835
520,27dc0916-5640-4f76-827b-1c6dddb23920,1661159530.6,2022-08-22 09:12:10.600,16456.0,svalbard_full,20220822_091207.h5,2,Bp_A,2026-01-04 14:34:07.438,ers334,384.0,24776.0,0.045000000000001705,10.034999999999997
521,27dc0916-5640-4f76-827b-1c6dddb23920,1661159542.515,2022-08-22 09:12:22.515,16304.0,svalbard_full,20220822_091207.h5,1,Bp_B,2026-01-04 14:36:22.332,ers334,352.0,24936.0,0.0899999999999963,10.045000000000002
522,27dc0916-5640-4f76-827b-1c6dddb23920,1661159554.21,2022-08-22 09:12:34.210,16464.0,svalbard_full,20220822_091207.h5,2,Bp_A,2026-01-04 14:39:48.459,ers334,296.0,25568.0,0.08500000000000085,10.244999999999997
523,27dc0916-5640-4f76-827b-1c6dddb23920,1661159558.97,2022-08-22 09:12:38.970,16544.0,svalbard_full,20220822_091237.h5,1,Bp_B,2026-01-04 14:42:38.425,ers334,400.0,25824.0,-0.029999999999997584,10.25
524,27dc0916-5640-4f76-827b-1c6dddb23920,1661159564.685,2022-08-22 09:12:44.685,16256.0,svalbard_full,20220822_091237.h5,2,Bp_A,2026-01-04 14:45:05.225,ers334,232.0,25200.0,0.01999999999999602,10.259999999999998
525,27dc0916-5640-4f76-827b-1c6dddb23920,1661159605.635,2022-08-22 09:13:25.635,16376.0,svalbard_full,20220822_091307.h5,2,Bp_A,2026-01-04 14:48:47.705,ers334,184.0,25728.0,0.09499999999999886,10.420000000000002
526,27dc0916-5640-4f76-827b-1c6dddb23920,1661159582.695,2022-08-22 09:13:02.695,16536.0,svalbard_full,20220822_091237.h5,2,Bp_A,2026-01-04 14:53:27.144,ers334,472.0,24984.0,0.03999999999999915,10.200000000000003
527,27dc0916-5640-4f76-827b-1c6dddb23920,1661159594.29,2022-08-22 09:13:14.290,16400.0,svalbard_full,20220822_091307.h5,1,Bp_B,2026-01-04 15:01:27.013,ers334,1176.0,23712.0,0.21499999999999986,9.71
529,27dc0916-5640-4f76-827b-1c6dddb23920,1661159610.315,2022-08-22 09:13:30.315,16312.0,svalbard_full,20220822_091307.h5,1,Bp_B,2026-01-04 15:12:54.703,ers334,448.0,25736.0,0.04499999999999815,10.315000000000001
530,27dc0916-5640-4f76-827b-1c6dddb23920,1661159616.58,2022-08-22 09:13:36.580,16200.0,svalbard_full,20220822_091307.h5,2,Bp_A,2026-01-04 15:18:06.383,ers334,352.0,25696.0,-0.029999999999997584,9.825000000000003
531,27dc0916-5640-4f76-827b-1c6dddb23920,1661159634.89,2022-08-22 09:13:54.890,16312.0,svalbard_full,20220822_091337.h5,2,Bp_A,2026-01-04 15:21:07.958,ers334,880.0,25776.0,-0.015000000000000568,9.659999999999997
532,27dc0916-5640-4f76-827b-1c6dddb23920,1661159646.905,2022-08-22 09:14:06.905,16496.0,svalbard_full,20220822_091337.h5,1,Bp_B,2026-01-04 15:22:48.526,ers334,800.0,26216.0,-0.02500000000000213,9.754999999999995
533,27dc0916-5640-4f76-827b-1c6dddb23920,1661159663.225,2022-08-22 09:14:23.225,16328.0,svalbard_full,20220822_091407.h5,1,Bp_B,2026-01-04 15:24:24.735,ers334,400.0,26168.0,0.00999999999999801,10.07
534,27dc0916-5640-4f76-827b-1c6dddb23920,1635811224.638,2021-11-02 00:00:24.638,39032.0,ooi_optasense_north_c3_full,20211102_000015.h5,1,Bp_B,2026-01-04 17:10:25.086,ers334,39064.0,45872.0,0.0,3.869999999999999
535,27dc0916-5640-4f76-827b-1c6dddb23920,1635811244.8079998,2021-11-02 00:00:44.808,37704.0,ooi_optasense_north_c3_full,20211102_000015.h5,1,Bp_B,2026-01-04 17:11:41.486,ers334,37616.0,46096.0,0.0,4.91
536,27dc0916-5640-4f76-827b-1c6dddb23920,1635811265.478,2021-11-02 00:01:05.478,37776.0,ooi_optasense_north_c3_full,20211102_000045.h5,1,Bp_B,2026-01-04 17:12:41.215,ers334,37624.0,45744.0,0.0,4.649999999999999
537,27dc0916-5640-4f76-827b-1c6dddb23920,1635811270.613,2021-11-02 00:01:10.613,33488.0,ooi_optasense_north_c3_full,20211102_000045.h5,1,Bp_B,2026-01-04 17:15:33.683,ers334,33512.0,45960.0,0.03999999999999915,7.355
538,27dc0916-5640-4f76-827b-1c6dddb23920,1635811285.948,2021-11-02 00:01:25.948,37880.0,ooi_optasense_north_c3_full,20211102_000115.h5,1,Bp_B,2026-01-04 17:17:10.513,ers334,37824.0,46040.0,0.025000000000005684,4.445
539,27dc0916-5640-4f76-827b-1c6dddb23920,1635811291.5579998,2021-11-02 00:01:31.558,27912.0,ooi_optasense_north_c3_full,20211102_000115.h5,1,Bp_B,2026-01-04 17:19:44.947,ers334,13024.0,45840.0,-0.035000000000003695,8.189999999999998
540,27dc0916-5640-4f76-827b-1c6dddb23920,1635811306.4029999,2021-11-02 00:01:46.403,37656.0,ooi_optasense_north_c3_full,20211102_000145.h5,1,Bp_B,2026-01-04 17:54:15.365,ers334,37600.0,45952.0,-0.019999999999999574,4.640000000000004
541,27dc0916-5640-4f76-827b-1c6dddb23920,1635811313.373,2021-11-02 00:01:53.373,25736.0,ooi_optasense_north_c3_full,20211102_000145.h5,1,Bp_B,2026-01-04 17:56:52.565,ers334,12368.0,45792.0,0.0,7.969999999999999
543,27dc0916-5640-4f76-827b-1c6dddb23920,1635811409.138,2021-11-02 00:03:29.138,36088.0,ooi_optasense_north_c3_full,20211102_000315.h5,1,Bp_B,2026-01-04 18:20:55.864,ers334,35976.0,42704.0,-0.11500000000000199,4.019999999999996
545,27dc0916-5640-4f76-827b-1c6dddb23920,1635811436.188,2021-11-02 00:03:56.188,38248.0,ooi_optasense_north_c3_full,20211102_000345.h5,2,Bp_A,2026-01-04 18:32:43.327,ers334,38280.0,42976.0,-0.009999999999999787,3.344999999999999
546,27dc0916-5640-4f76-827b-1c6dddb23920,1635811439.533,2021-11-02 00:03:59.533,37456.0,ooi_optasense_north_c3_full,20211102_000345.h5,2,Bp_A,2026-01-04 18:33:46.687,ers334,37424.0,45568.0,-0.004999999999999005,4.215000000000002
547,27dc0916-5640-4f76-827b-1c6dddb23920,1635811454.738,2021-11-02 00:04:14.738,24856.0,ooi_optasense_north_c3_full,20211102_000345.h5,1,Bp_B,2026-01-04 18:36:07.569,ers334,12328.0,45968.0,0.125,7.895
